realization_id,fit_valid,invalid_reason
joint_04030,True,
joint_04031,True,
joint_04032,True,
joint_04033,True,
joint_04034,True,
joint_04035,True,
joint_04036,True,
joint_04037,True,
joint_04038,True,
joint_04039,True,
joint_04040,True,
joint_04041,True,
joint_04042,True,
joint_04043,True,
joint_04044,True,
joint_04045,True,
joint_04046,True,
joint_04047,True,
joint_04048,True,
joint_04049,True,
joint_04050,True,
joint_04051,True,
joint_04052,True,
joint_04053,True,
joint_04054,True,
joint_04055,True,
joint_04056,True,
joint_04057,True,
joint_04058,True,
joint_04059,True,
joint_04060,True,
joint_04061,True,
joint_04062,True,
joint_04063,True,
joint_04064,True,
joint_04065,True,
joint_04066,True,
joint_04067,True,
joint_04068,True,
joint_04069,True,
joint_04070,True,
joint_04071,True,
joint_04072,True,
joint_04073,True,
joint_04074,True,
joint_04075,True,
joint_04076,True,
joint_04077,True,
joint_04078,True,
joint_04079,True,
joint_04080,True,
joint_04081,True,
joint_04082,True,
joint_04083,True,
joint_04084,True,
joint_04085,True,
joint_04086,True,
joint_04087,True,
joint_04088,True,
joint_04089,True,
joint_04090,True,
joint_04091,True,
joint_04092,True,
joint_04093,True,
joint_04094,True,
joint_04095,True,
joint_04096,True,
joint_04097,True,
joint_04098,True,
joint_04099,True,
joint_04100,True,
joint_04101,True,
joint_04102,True,
joint_04103,True,
joint_04104,True,
joint_04105,True,
joint_04106,True,
joint_04107,True,
joint_04108,True,
joint_04109,True,
joint_04110,True,
joint_04111,True,
joint_04112,True,
joint_04113,True,
joint_04114,True,
joint_04115,True,
joint_04116,True,
joint_04117,True,
joint_04118,True,
joint_04119,True,
joint_04120,True,
joint_04121,True,
joint_04122,True,
joint_04123,True,
joint_04124,True,
joint_04125,True,
joint_04126,True,
joint_04127,True,
joint_04128,True,
joint_04129,True,
joint_04130,True,
joint_04131,True,
joint_04132,True,
joint_04133,True,
joint_04134,True,
joint_04135,True,
joint_04136,True,
joint_04137,True,
joint_04138,True,
joint_04139,True,
joint_04140,True,
joint_04141,True,
joint_04142,False,"NGRIP observation support [12, 123] kyr BP: NGRIP:GI-25=123.076"
joint_04143,True,
joint_04144,True,
joint_04145,True,
joint_04146,True,
joint_04147,True,
joint_04148,True,
joint_04149,True,
joint_04150,True,
joint_04151,True,
joint_04152,True,
joint_04153,True,
joint_04154,True,
joint_04155,True,
joint_04156,True,
joint_04157,True,
joint_04158,True,
joint_04159,True,
joint_04160,True,
joint_04161,True,
joint_04162,True,
joint_04163,True,
joint_04164,True,
joint_04165,True,
joint_04166,True,
joint_04167,True,
joint_04168,True,
joint_04169,True,
joint_04170,True,
joint_04171,True,
joint_04172,True,
joint_04173,True,
joint_04174,True,
joint_04175,True,
joint_04176,True,
joint_04177,True,
joint_04178,True,
joint_04179,True,
joint_04180,True,
joint_04181,True,
joint_04182,True,
joint_04183,True,
joint_04184,True,
joint_04185,True,
joint_04186,True,
joint_04187,True,
joint_04188,True,
joint_04189,True,
joint_04190,True,
joint_04191,True,
joint_04192,True,
joint_04193,True,
joint_04194,True,
joint_04195,True,
joint_04196,True,
joint_04197,True,
joint_04198,True,
joint_04199,True,
joint_04200,True,
joint_04201,True,
joint_04202,True,
joint_04203,True,
joint_04204,True,
joint_04205,True,
joint_04206,True,
joint_04207,True,
joint_04208,True,
joint_04209,True,
joint_04210,True,
joint_04211,True,
joint_04212,True,
joint_04213,True,
joint_04214,True,
joint_04215,True,
joint_04216,True,
joint_04217,True,
joint_04218,True,
joint_04219,True,
joint_04220,True,
joint_04221,True,
joint_04222,True,
joint_04223,True,
joint_04224,True,
joint_04225,True,
joint_04226,True,
joint_04227,True,
joint_04228,True,
joint_04229,True,
joint_04230,True,
joint_04231,True,
joint_04232,True,
joint_04233,True,
joint_04234,True,
joint_04235,True,
joint_04236,True,
joint_04237,True,
joint_04238,True,
joint_04239,True,
joint_04240,True,
joint_04241,True,
joint_04242,True,
joint_04243,True,
joint_04244,True,
joint_04245,True,
joint_04246,True,
joint_04247,True,
joint_04248,True,
joint_04249,True,
joint_04250,True,
joint_04251,True,
joint_04252,True,
joint_04253,True,
joint_04254,True,
joint_04255,True,
joint_04256,True,
joint_04257,True,
joint_04258,True,
joint_04259,True,
joint_04260,True,
joint_04261,True,
joint_04262,True,
joint_04263,True,
joint_04264,True,
joint_04265,True,
joint_04266,True,
joint_04267,True,
joint_04268,True,
joint_04269,True,
joint_04270,True,
joint_04271,True,
joint_04272,True,
joint_04273,True,
joint_04274,True,
joint_04275,True,
joint_04276,True,
joint_04277,True,
joint_04278,True,
joint_04279,True,
joint_04280,True,
joint_04281,True,
joint_04282,True,
joint_04283,True,
joint_04284,True,
joint_04285,True,
joint_04286,True,
joint_04287,True,
joint_04288,True,
joint_04289,True,
joint_04290,True,
joint_04291,True,
joint_04292,True,
joint_04293,True,
joint_04294,True,
joint_04295,True,
joint_04296,True,
joint_04297,True,
joint_04298,True,
joint_04299,True,
joint_04300,True,
joint_04301,True,
joint_04302,True,
joint_04303,True,
joint_04304,True,
joint_04305,True,
joint_04306,True,
joint_04307,True,
joint_04308,True,
joint_04309,True,
joint_04310,True,
joint_04311,True,
joint_04312,True,
joint_04313,True,
joint_04314,True,
joint_04315,True,
joint_04316,True,
joint_04317,True,
joint_04318,True,
joint_04319,True,
joint_04320,True,
joint_04321,True,
joint_04322,True,
joint_04323,True,
joint_04324,True,
joint_04325,True,
joint_04326,True,
joint_04327,True,
joint_04328,True,
joint_04329,True,
joint_04330,True,
joint_04331,True,
joint_04332,True,
joint_04333,True,
joint_04334,True,
joint_04335,True,
joint_04336,True,
joint_04337,True,
joint_04338,True,
joint_04339,True,
joint_04340,True,
joint_04341,True,
joint_04342,True,
joint_04343,True,
joint_04344,True,
joint_04345,True,
joint_04346,True,
joint_04347,True,
joint_04348,True,
joint_04349,True,
joint_04350,True,
joint_04351,True,
joint_04352,True,
joint_04353,True,
joint_04354,True,
joint_04355,True,
joint_04356,True,
joint_04357,True,
joint_04358,True,
joint_04359,True,
joint_04360,True,
joint_04361,True,
joint_04362,True,
joint_04363,True,
joint_04364,True,
joint_04365,True,
joint_04366,True,
joint_04367,True,
joint_04368,True,
joint_04369,True,
joint_04370,True,
joint_04371,True,
joint_04372,True,
joint_04373,True,
joint_04374,True,
joint_04375,True,
joint_04376,True,
joint_04377,True,
joint_04378,True,
joint_04379,True,
joint_04380,True,
joint_04381,True,
joint_04382,True,
joint_04383,True,
joint_04384,True,
joint_04385,True,
joint_04386,True,
joint_04387,True,
joint_04388,True,
joint_04389,True,
joint_04390,True,
joint_04391,True,
joint_04392,True,
joint_04393,True,
joint_04394,True,
joint_04395,True,
joint_04396,True,
joint_04397,True,
joint_04398,True,
joint_04399,True,
joint_04400,True,
joint_04401,True,
joint_04402,True,
joint_04403,True,
joint_04404,True,
joint_04405,True,
joint_04406,True,
joint_04407,True,
joint_04408,True,
joint_04409,True,
joint_04410,True,
joint_04411,True,
joint_04412,True,
joint_04413,True,
joint_04414,True,
joint_04415,True,
joint_04416,True,
joint_04417,True,
joint_04418,True,
joint_04419,True,
joint_04420,True,
joint_04421,True,
joint_04422,True,
joint_04423,True,
joint_04424,True,
joint_04425,True,
joint_04426,True,
joint_04427,True,
joint_04428,True,
joint_04429,True,
joint_04430,True,
joint_04431,True,
joint_04432,True,
joint_04433,True,
joint_04434,True,
joint_04435,True,
joint_04436,True,
joint_04437,True,
joint_04438,True,
joint_04439,True,
joint_04440,True,
joint_04441,True,
joint_04442,True,
joint_04443,True,
joint_04444,True,
joint_04445,True,
joint_04446,True,
joint_04447,True,
joint_04448,True,
joint_04449,True,
joint_04450,True,
joint_04451,True,
joint_04452,True,
joint_04453,True,
joint_04454,True,
joint_04455,True,
joint_04456,True,
joint_04457,True,
joint_04458,True,
joint_04459,True,
joint_04460,True,
joint_04461,True,
joint_04462,True,
joint_04463,True,
joint_04464,True,
joint_04465,True,
joint_04466,True,
joint_04467,True,
joint_04468,True,
joint_04469,True,
joint_04470,True,
joint_04471,True,
joint_04472,True,
joint_04473,True,
joint_04474,True,
joint_04475,True,
joint_04476,True,
joint_04477,True,
joint_04478,True,
joint_04479,True,
joint_04480,True,
joint_04481,True,
joint_04482,True,
joint_04483,True,
joint_04484,True,
joint_04485,True,
joint_04486,True,
joint_04487,True,
joint_04488,True,
joint_04489,True,
joint_04490,True,
joint_04491,True,
joint_04492,True,
joint_04493,True,
joint_04494,True,
joint_04495,True,
joint_04496,True,
joint_04497,True,
joint_04498,True,
joint_04499,True,
joint_04500,True,
joint_04501,True,
joint_04502,True,
joint_04503,True,
joint_04504,True,
joint_04505,True,
joint_04506,True,
joint_04507,True,
joint_04508,True,
joint_04509,True,
joint_04510,True,
joint_04511,True,
joint_04512,True,
joint_04513,True,
joint_04514,True,
joint_04515,True,
joint_04516,True,
joint_04517,True,
joint_04518,True,
joint_04519,True,
joint_04520,True,
joint_04521,True,
joint_04522,True,
joint_04523,True,
joint_04524,True,
joint_04525,True,
joint_04526,True,
joint_04527,True,
joint_04528,True,
joint_04529,True,
joint_04530,True,
joint_04531,True,
joint_04532,True,
joint_04533,True,
joint_04534,True,
joint_04535,True,
joint_04536,True,
joint_04537,True,
joint_04538,True,
joint_04539,True,
joint_04540,True,
joint_04541,True,
joint_04542,True,
joint_04543,True,
joint_04544,True,
joint_04545,True,
joint_04546,True,
joint_04547,True,
joint_04548,True,
joint_04549,True,
joint_04550,True,
joint_04551,True,
joint_04552,True,
joint_04553,True,
joint_04554,True,
joint_04555,True,
joint_04556,True,
joint_04557,True,
joint_04558,True,
joint_04559,True,
joint_04560,True,
joint_04561,True,
joint_04562,True,
joint_04563,True,
joint_04564,True,
joint_04565,True,
joint_04566,True,
joint_04567,True,
joint_04568,True,
joint_04569,True,
joint_04570,True,
joint_04571,True,
joint_04572,True,
joint_04573,True,
joint_04574,True,
joint_04575,True,
joint_04576,True,
joint_04577,True,
joint_04578,True,
joint_04579,True,
joint_04580,True,
joint_04581,True,
joint_04582,True,
joint_04583,True,
joint_04584,True,
joint_04585,True,
joint_04586,True,
joint_04587,True,
joint_04588,True,
joint_04589,True,
joint_04590,True,
joint_04591,True,
joint_04592,True,
joint_04593,True,
joint_04594,True,
joint_04595,True,
joint_04596,True,
joint_04597,True,
joint_04598,True,
joint_04599,True,
joint_04600,True,
joint_04601,True,
joint_04602,True,
joint_04603,True,
joint_04604,True,
joint_04605,True,
joint_04606,True,
joint_04607,True,
joint_04608,True,
joint_04609,True,
joint_04610,True,
joint_04611,True,
joint_04612,True,
joint_04613,True,
joint_04614,True,
joint_04615,True,
joint_04616,True,
joint_04617,True,
joint_04618,True,
joint_04619,True,
joint_04620,True,
joint_04621,True,
joint_04622,True,
joint_04623,True,
joint_04624,True,
joint_04625,True,
joint_04626,True,
joint_04627,True,
joint_04628,True,
joint_04629,True,
joint_04630,True,
joint_04631,True,
joint_04632,True,
joint_04633,True,
joint_04634,True,
joint_04635,True,
joint_04636,True,
joint_04637,True,
joint_04638,True,
joint_04639,True,
joint_04640,True,
joint_04641,True,
joint_04642,True,
joint_04643,True,
joint_04644,True,
joint_04645,True,
joint_04646,True,
joint_04647,True,
joint_04648,True,
joint_04649,True,
joint_04650,True,
joint_04651,True,
joint_04652,True,
joint_04653,True,
joint_04654,True,
joint_04655,True,
joint_04656,True,
joint_04657,True,
joint_04658,True,
joint_04659,True,
joint_04660,True,
joint_04661,True,
joint_04662,True,
joint_04663,True,
joint_04664,True,
joint_04665,True,
joint_04666,True,
joint_04667,True,
joint_04668,True,
joint_04669,True,
joint_04670,True,
joint_04671,True,
joint_04672,True,
joint_04673,True,
joint_04674,True,
joint_04675,True,
joint_04676,True,
joint_04677,True,
joint_04678,True,
joint_04679,True,
joint_04680,True,
joint_04681,True,
joint_04682,True,
joint_04683,True,
joint_04684,True,
joint_04685,True,
joint_04686,True,
joint_04687,True,
joint_04688,True,
joint_04689,True,
joint_04690,True,
joint_04691,True,
joint_04692,True,
joint_04693,True,
joint_04694,True,
joint_04695,True,
joint_04696,True,
joint_04697,True,
joint_04698,True,
joint_04699,True,
joint_04700,True,
joint_04701,True,
joint_04702,True,
joint_04703,True,
joint_04704,True,
joint_04705,True,
joint_04706,True,
joint_04707,True,
joint_04708,True,
joint_04709,True,
joint_04710,True,
joint_04711,True,
joint_04712,True,
joint_04713,True,
joint_04714,False,"NGRIP observation support [12, 123] kyr BP: NGRIP:GI-25=123.011"
joint_04715,True,
joint_04716,True,
joint_04717,True,
joint_04718,True,
joint_04719,True,
joint_04720,True,
joint_04721,True,
joint_04722,True,
joint_04723,True,
joint_04724,True,
joint_04725,True,
joint_04726,True,
joint_04727,True,
joint_04728,True,
joint_04729,True,
joint_04730,True,
joint_04731,True,
joint_04732,True,
joint_04733,True,
joint_04734,True,
joint_04735,True,
joint_04736,True,
joint_04737,True,
joint_04738,True,
joint_04739,True,
joint_04740,True,
joint_04741,True,
joint_04742,True,
joint_04743,True,
joint_04744,True,
joint_04745,True,
joint_04746,True,
joint_04747,True,
joint_04748,True,
joint_04749,True,
joint_04750,True,
joint_04751,True,
joint_04752,True,
joint_04753,True,
joint_04754,True,
joint_04755,True,
joint_04756,True,
joint_04757,True,
joint_04758,True,
joint_04759,True,
joint_04760,True,
joint_04761,True,
joint_04762,True,
joint_04763,True,
joint_04764,True,
joint_04765,True,
joint_04766,True,
joint_04767,True,
joint_04768,True,
joint_04769,True,
joint_04770,True,
joint_04771,True,
joint_04772,True,
joint_04773,True,
joint_04774,True,
joint_04775,True,
joint_04776,True,
joint_04777,True,
joint_04778,True,
joint_04779,True,
joint_04780,True,
joint_04781,True,
joint_04782,True,
joint_04783,True,
joint_04784,True,
joint_04785,True,
joint_04786,True,
joint_04787,True,
joint_04788,True,
joint_04789,True,
joint_04790,True,
joint_04791,True,
joint_04792,True,
joint_04793,True,
joint_04794,True,
joint_04795,True,
joint_04796,True,
joint_04797,True,
joint_04798,True,
joint_04799,True,
joint_04800,True,
joint_04801,True,
joint_04802,True,
joint_04803,True,
joint_04804,True,
joint_04805,True,
joint_04806,True,
joint_04807,True,
joint_04808,True,
joint_04809,True,
joint_04810,True,
joint_04811,True,
joint_04812,True,
joint_04813,True,
joint_04814,True,
joint_04815,True,
joint_04816,True,
joint_04817,True,
joint_04818,True,
joint_04819,True,
joint_04820,True,
joint_04821,True,
joint_04822,True,
joint_04823,True,
joint_04824,True,
joint_04825,True,
joint_04826,True,
joint_04827,True,
joint_04828,True,
joint_04829,True,
joint_04830,True,
joint_04831,True,
joint_04832,False,"NGRIP observation support [12, 123] kyr BP: NGRIP:GI-25=123.556"
joint_04833,True,
joint_04834,True,
joint_04835,True,
joint_04836,True,
joint_04837,True,
joint_04838,True,
joint_04839,True,
joint_04840,True,
joint_04841,True,
joint_04842,True,
joint_04843,True,
joint_04844,True,
joint_04845,True,
joint_04846,True,
joint_04847,True,
joint_04848,True,
joint_04849,True,
joint_04850,True,
joint_04851,True,
joint_04852,True,
joint_04853,True,
joint_04854,True,
joint_04855,True,
joint_04856,True,
joint_04857,True,
joint_04858,True,
joint_04859,True,
joint_04860,True,
joint_04861,True,
joint_04862,True,
joint_04863,True,
joint_04864,True,
joint_04865,True,
joint_04866,True,
joint_04867,True,
joint_04868,True,
joint_04869,True,
joint_04870,True,
joint_04871,True,
joint_04872,True,
joint_04873,True,
joint_04874,True,
joint_04875,True,
joint_04876,True,
joint_04877,True,
joint_04878,True,
joint_04879,True,
joint_04880,True,
joint_04881,True,
joint_04882,True,
joint_04883,True,
joint_04884,True,
joint_04885,True,
joint_04886,True,
joint_04887,True,
joint_04888,True,
joint_04889,True,
joint_04890,True,
joint_04891,True,
joint_04892,True,
joint_04893,True,
joint_04894,True,
joint_04895,True,
joint_04896,True,
joint_04897,True,
joint_04898,True,
joint_04899,True,
joint_04900,True,
joint_04901,True,
joint_04902,True,
joint_04903,True,
joint_04904,True,
joint_04905,True,
joint_04906,True,
joint_04907,True,
joint_04908,True,
joint_04909,True,
joint_04910,True,
joint_04911,True,
joint_04912,True,
joint_04913,True,
joint_04914,True,
joint_04915,True,
joint_04916,True,
joint_04917,True,
joint_04918,True,
joint_04919,True,
joint_04920,True,
joint_04921,True,
joint_04922,True,
joint_04923,True,
joint_04924,True,
joint_04925,True,
joint_04926,True,
joint_04927,True,
joint_04928,True,
joint_04929,True,
joint_04930,True,
joint_04931,True,
joint_04932,True,
joint_04933,True,
joint_04934,True,
joint_04935,True,
joint_04936,True,
joint_04937,True,
joint_04938,True,
joint_04939,True,
joint_04940,True,
joint_04941,True,
joint_04942,True,
joint_04943,True,
joint_04944,True,
joint_04945,True,
joint_04946,True,
joint_04947,True,
joint_04948,True,
joint_04949,True,
joint_04950,True,
joint_04951,True,
joint_04952,True,
joint_04953,True,
joint_04954,True,
joint_04955,True,
joint_04956,True,
joint_04957,True,
joint_04958,True,
joint_04959,True,
joint_04960,True,
joint_04961,True,
joint_04962,True,
joint_04963,True,
joint_04964,True,
joint_04965,True,
joint_04966,True,
