model_id,terms,n_parameters,converged,fit_valid,invalid_reason,log_likelihood,AIC,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,n_events,exposure_kyr,fit_status,realization_id
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.11161325901247,372.22322651802494,332.50755940178817,3.2191935795043793,69,397.3017651941999,finite_mle,Barker_MC_03297
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.19375640501295,372.3875128100259,339.0036437501673,3.0082131699676156,69,397.3017651941999,finite_mle,Barker_MC_03297
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-182.18305343806222,376.36610687612443,328.6709479338094,3.059950062184557,69,395.6167548220244,finite_mle,Barker_MC_00293
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-179.26955224467122,374.53910448934244,335.83241075182264,2.796859332852107,69,395.6167548220244,finite_mle,Barker_MC_00293
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.66030970484417,371.32061940968833,333.61966651191966,2.7166240250093603,69,397.57321444010995,finite_mle,Barker_MC_03101
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.00016656411754,370.00033312823507,344.1368316747547,2.3731079526888417,69,397.57321444010995,finite_mle,Barker_MC_03101
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-183.37175436965555,378.7435087393111,340.1717547249326,2.7296677557427445,69,395.5301101965466,finite_mle,Barker_MC_02172
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-182.05172491262323,380.10344982524646,346.17233660603307,2.612505549702519,69,395.5301101965466,finite_mle,Barker_MC_02172
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.49955735946457,370.99911471892915,342.5966376384276,3.0412037794290674,69,397.4082731685105,finite_mle,Barker_MC_05122
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.14485427537159,370.28970855074317,352.061930447834,2.721891739391229,69,397.4082731685105,finite_mle,Barker_MC_05122
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.73297708225715,373.4659541645143,347.89797608644204,2.9248946919181016,69,397.1396182772766,finite_mle,Barker_MC_04431
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.27894517803315,372.5578903560663,358.8552285422758,2.712062574861661,69,397.1396182772766,finite_mle,Barker_MC_04431
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-183.4691546007499,378.9383092014998,335.88481258599114,2.557270180927673,69,396.2873156101838,finite_mle,Barker_MC_06761
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-181.57265350789916,379.1453070157983,343.25211593494475,2.3897686211733022,69,396.2873156101838,finite_mle,Barker_MC_06761
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-176.67407755541058,365.34815511082115,338.0057861381774,3.1893153271961485,69,395.5034817441614,finite_mle,Barker_MC_08951
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-174.22890622018397,364.45781244036795,347.01298899514177,2.767877563508677,69,395.5034817441614,finite_mle,Barker_MC_08951
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-176.72950125464706,365.4590025092941,336.78795095350085,3.5835427273629663,69,396.6107337476913,finite_mle,Barker_MC_05931
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-173.68154218511933,363.36308437023865,344.3984143549834,3.0046941238662868,69,396.6107337476913,finite_mle,Barker_MC_05931
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.10735164507642,370.21470329015284,340.5616345432339,3.424399612050121,69,396.562094519638,finite_mle,Barker_MC_00007
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.23387278875856,370.4677455775171,347.0773435385028,3.064034545822972,69,396.562094519638,finite_mle,Barker_MC_00007
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.50433230850564,373.0086646170113,336.2640416429161,2.907818254699498,69,396.9595362325059,finite_mle,Barker_MC_06647
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.88473223470157,371.76946446940315,346.1791141879115,2.6349589785890744,69,396.9595362325059,finite_mle,Barker_MC_06647
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.7198824174551,369.4397648349102,336.2114601939784,3.0325126288437754,69,396.61794995884867,finite_mle,Barker_MC_03968
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.66893936093132,369.33787872186264,343.3293780777754,2.6505150221608575,69,396.61794995884867,finite_mle,Barker_MC_03968
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.66431771491023,371.32863542982045,329.9624427350155,3.2555811658043843,69,395.65083180951854,finite_mle,Barker_MC_09038
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.95803910952154,369.9160782190431,337.90926832548934,2.9117591145260593,69,395.65083180951854,finite_mle,Barker_MC_09038
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.07686344873775,372.1537268974755,340.2012721724775,2.731567705413371,69,397.2522433834545,finite_mle,Barker_MC_03114
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.4596405445581,370.9192810891162,350.7620210778847,2.4303220338157328,69,397.2522433834545,finite_mle,Barker_MC_03114
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.2607694150193,374.5215388300386,341.5881772591708,2.8578761012039355,69,397.49488222384474,finite_mle,Barker_MC_07129
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.5104858925792,373.0209717851584,353.15937185555237,2.6154345636888925,69,397.49488222384474,finite_mle,Barker_MC_07129
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-182.69474429537166,377.3894885907433,340.49519268958755,2.798361209390639,69,395.76295488190465,finite_mle,Barker_MC_09633
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-179.79915733854753,375.59831467709506,349.4197267995435,2.687735943066011,69,395.76295488190465,finite_mle,Barker_MC_09633
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.51309900442106,375.02619800884213,337.06970510174625,3.1215899448993767,69,396.8348160233604,finite_mle,Barker_MC_00111
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-179.9084173747872,375.8168347495744,343.1044615580832,2.864601218298916,69,396.8348160233604,finite_mle,Barker_MC_00111
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.15130058196954,370.3026011639391,333.77983077252037,3.056845977697113,69,396.1537032111986,finite_mle,Barker_MC_09652
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.21466958115866,370.4293391623173,340.2337253624486,2.6699826180935236,69,396.1537032111986,finite_mle,Barker_MC_09652
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.6002891700374,375.2005783400748,341.5587918500188,2.9810609943046678,69,396.81412589844126,finite_mle,Barker_MC_09978
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.3984585676476,372.7969171352952,351.9864540662904,2.8437636600841287,69,396.81412589844126,finite_mle,Barker_MC_09978
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.3620956521466,372.7241913042932,350.8212450128513,2.647606099824564,69,397.3034567243263,finite_mle,Barker_MC_00153
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.3024199023697,372.6048398047394,2.0206519291657132,2.451768811513794,69,397.3034567243263,finite_mle,Barker_MC_00153
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.355476502957,370.710953005914,333.46866768549467,2.9122107320114985,69,396.75384542896086,finite_mle,Barker_MC_08124
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.40314943594467,370.80629887188934,341.6833175750063,2.5230431129678754,69,396.75384542896086,finite_mle,Barker_MC_08124
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-177.54669468653478,367.09338937306956,336.3841854076736,3.263138468098266,69,396.8867180083477,finite_mle,Barker_MC_08349
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-174.68135502428086,365.3627100485617,345.8015875616296,2.7495872812232287,69,396.8867180083477,finite_mle,Barker_MC_08349
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-175.41706556658272,362.83413113316544,343.37871126504507,3.7581841758510666,69,396.98840814177146,finite_mle,Barker_MC_03863
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-172.38196340852284,360.7639268170457,351.77769175491517,3.286782398034882,69,396.98840814177146,finite_mle,Barker_MC_03863
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.2439525842213,370.4879051684426,347.94876731460187,2.8672512729797113,69,396.5980617232432,finite_mle,Barker_MC_02505
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.2447803659506,370.4895607319012,358.2223352117728,2.5637888647202542,69,396.5980617232432,finite_mle,Barker_MC_02505
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.6581247698903,373.3162495397806,343.634593226066,2.356861949609588,69,397.01243763761664,finite_mle,Barker_MC_04425
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.82799713230372,369.65599426460744,359.2502145549114,2.1266062181884893,69,397.01243763761664,finite_mle,Barker_MC_04425
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-175.20175649647396,362.4035129929479,332.64174013660823,3.7596763763228784,69,397.2759867792317,finite_mle,Barker_MC_07222
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-172.8383425299997,361.6766850599994,339.7578733480202,3.16654801425657,69,397.2759867792317,finite_mle,Barker_MC_07222
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.00834989375014,372.0166997875003,335.6203958151712,2.749364895506663,69,396.7619285147189,finite_mle,Barker_MC_06550
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.93882726656673,371.87765453313347,343.8331300713763,2.4108672737731376,69,396.7619285147189,finite_mle,Barker_MC_06550
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.8740806181833,369.7481612363666,339.47735217107896,3.1759774232443925,69,396.66080655254626,finite_mle,Barker_MC_07874
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.47323942607343,366.94647885214687,351.55993625427794,2.8078178766446054,69,396.66080655254626,finite_mle,Barker_MC_07874
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.28375424443072,370.56750848886145,336.481984327549,3.183443453049942,69,395.9871865918386,finite_mle,Barker_MC_09022
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.04307204883523,370.08614409767046,344.22155978943255,2.8587878444776913,69,395.9871865918386,finite_mle,Barker_MC_09022
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.39004903804704,372.7800980760941,338.99433700678384,3.3059675453932593,69,396.127376631539,finite_mle,Barker_MC_01323
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.0898190250913,370.1796380501826,346.9288581076193,3.0163518000616754,69,396.127376631539,finite_mle,Barker_MC_01323
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-177.32904965226595,366.6580993045319,335.07158330459356,3.717369244857886,69,396.96295850542293,finite_mle,Barker_MC_06709
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.45136531174572,366.90273062349144,340.75241607021513,3.217656700800222,69,396.96295850542293,finite_mle,Barker_MC_06709
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.48654114497197,370.97308228994393,333.8928650633419,3.3215396102526387,69,397.3020939641843,finite_mle,Barker_MC_09226
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.65213012888728,371.30426025777456,339.91735408127033,2.93056509248736,69,397.3020939641843,finite_mle,Barker_MC_09226
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.03486788075085,370.0697357615017,333.96533545341566,3.833368611479514,69,395.816640209653,finite_mle,Barker_MC_03922
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.46685245361465,370.9337049072293,338.6872861532239,3.528510224935809,69,395.816640209653,finite_mle,Barker_MC_03922
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-176.44145417666078,364.88290835332157,335.00668251623983,3.898291396060911,69,395.6391621468639,finite_mle,Barker_MC_01940
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-173.26529588202195,362.5305917640439,343.02352385426013,3.3306925839979034,69,395.6391621468639,finite_mle,Barker_MC_01940
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-177.6414562058577,367.2829124117154,338.5292890632078,3.2692905649451625,69,395.98395196746856,finite_mle,Barker_MC_03687
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-174.4051671846172,364.8103343692344,348.83901131606126,2.8045669527837567,69,395.98395196746856,finite_mle,Barker_MC_03687
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-182.83463863335032,377.66927726670065,339.83898128755004,2.6093926160100698,69,395.62990355747746,finite_mle,Barker_MC_07791
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-180.0349809383236,376.0699618766472,349.2700934325608,2.5082046042124015,69,395.62990355747746,finite_mle,Barker_MC_07791
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.8489699013856,375.6979398027712,332.6821971949863,3.228200286535149,69,396.3438942792925,finite_mle,Barker_MC_05595
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-179.76605566484744,375.5321113296949,339.2257500149881,2.975271642466683,69,396.3438942792925,finite_mle,Barker_MC_05595
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.61302493338013,375.22604986676026,331.7140704080197,3.226453712057126,69,396.4209337155733,finite_mle,Barker_MC_04717
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-180.4317293447441,376.8634586894882,336.43568481539364,2.9931963440651863,69,396.4209337155733,finite_mle,Barker_MC_04717
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.2148248944911,370.4296497889822,333.64486412621443,3.0458233786997995,69,396.4914802291468,finite_mle,Barker_MC_04611
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.48062963280574,370.9612592656115,341.4673296579177,2.6970869200223357,69,396.4914802291468,finite_mle,Barker_MC_04611
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.06318835596997,368.12637671193994,340.92801996120363,3.204989167381331,69,395.9241864400232,finite_mle,Barker_MC_03882
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.34301200248095,368.6860240049619,347.14745992378977,2.777810014030432,69,395.9241864400232,finite_mle,Barker_MC_03882
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.61693842199998,371.23387684399995,337.94348973209554,3.78077422734653,69,396.05232033207614,finite_mle,Barker_MC_07475
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.19039724970682,370.38079449941364,344.3829952122456,3.4278080380936555,69,396.05232033207614,finite_mle,Barker_MC_07475
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.64437506893012,373.28875013786023,332.95786457280497,2.7280300251041263,69,396.18258302607893,finite_mle,Barker_MC_02455
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.69989202851383,373.39978405702766,342.1490100886607,2.3241690609370442,69,396.18258302607893,finite_mle,Barker_MC_02455
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-182.66792073803896,377.3358414760779,338.58765588116495,2.914341833358677,69,396.0656662998722,finite_mle,Barker_MC_08801
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-182.0097439198524,380.0194878397048,342.663809861319,2.7745307093262213,69,396.0656662998722,finite_mle,Barker_MC_08801
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.01447363568656,374.0289472713731,341.2510498897584,2.6356751861849155,69,397.2311898170164,finite_mle,Barker_MC_09513
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.8103841083478,371.6207682166956,353.67615875386565,2.468686138089589,69,397.2311898170164,finite_mle,Barker_MC_09513
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-180.66956531668072,373.33913063336144,345.8932307787754,3.018470173183268,69,395.98614872592333,finite_mle,Barker_MC_08195
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.95433649956163,371.90867299912327,354.1303772002838,2.8951064696202247,69,395.98614872592333,finite_mle,Barker_MC_08195
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.3478838353026,368.6957676706052,344.62745909252817,3.1946961314957636,69,396.272143716353,finite_mle,Barker_MC_09651
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-175.2559135700565,366.511827140113,354.9097748055336,2.8054129399851124,69,396.272143716353,finite_mle,Barker_MC_09651
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.1003653178482,370.2007306356964,345.8849060754095,2.88644046836729,69,396.27525345785347,finite_mle,Barker_MC_03852
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.5263542215694,369.0527084431388,357.0484676667962,2.65321103172384,69,396.27525345785347,finite_mle,Barker_MC_03852
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.42511709411522,370.85023418823044,337.99354628393655,3.2319952012209674,69,396.71480967080674,finite_mle,Barker_MC_08319
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-177.15676647063478,370.31353294126956,346.25755233040405,2.982099820937844,69,396.71480967080674,finite_mle,Barker_MC_08319
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.06165703506122,374.12331407012243,331.640695834585,3.1848158588736104,69,396.6488230338406,finite_mle,Barker_MC_09463
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-179.08396073644926,374.1679214728985,337.9128753067298,2.9449213385601394,69,396.6488230338406,finite_mle,Barker_MC_09463
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.25913718023673,374.51827436047347,332.71769065551024,3.1284593657295487,69,396.47175217876276,finite_mle,Barker_MC_06578
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-178.50767097345374,373.0153419469075,339.9367526145005,2.874958755630393,69,396.47175217876276,finite_mle,Barker_MC_06578
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-178.24918780784773,368.49837561569547,336.9375664432327,3.411638413982301,69,395.63870116455405,finite_mle,Barker_MC_02991
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.83260572991077,369.66521145982153,341.9426767086746,2.9584237469704457,69,395.63870116455405,finite_mle,Barker_MC_02991
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.33962356494362,374.67924712988724,325.7172353800894,3.1253673702438123,69,395.6742622959043,finite_mle,Barker_MC_08296
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-179.59806935430396,375.1961387086079,330.7992505732336,2.833535047722185,69,395.6742622959043,finite_mle,Barker_MC_08296
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-179.46066898042767,370.92133796085534,345.73016204302826,2.96008773743878,69,396.679756836719,finite_mle,Barker_MC_09493
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-176.67163409526398,369.34326819052797,357.9094318773362,2.65825958114447,69,396.679756836719,finite_mle,Barker_MC_09493
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.29834525455578,374.59669050911157,336.62427727339855,3.331556783775941,69,396.3260716792297,finite_mle,Barker_MC_03910
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-179.52821010905643,375.05642021811286,341.92212609107384,3.061747461576598,69,396.3260716792297,finite_mle,Barker_MC_03910
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-183.1421957986793,378.2843915973586,335.2037085096762,2.5766075742480035,69,396.9641350463044,finite_mle,Barker_MC_00852
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-180.7006968910237,377.4013937820474,343.822459000876,2.416664558704099,69,396.9641350463044,finite_mle,Barker_MC_00852
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-181.86284624706684,375.7256924941337,332.0521504713041,3.1945915209352034,69,396.1280683017918,finite_mle,Barker_MC_02025
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,8,True,True,,-180.4416641461247,376.8833282922494,336.8025092719482,3.0035541373941705,69,396.1280683017918,finite_mle,Barker_MC_02025
full,same_type_exponential_history;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,True,True,,-176.03636794921903,364.07273589843805,327.52455686646135,3.6427620496250595,69,396.7941913504065,finite_mle,Barker_MC_02979
